Depth,TVD,DX,DY,GR,CAL,AC,CNL,DEN,RT,RXO,SH,POR,SW,PERM
4937.5,4628.326,-551.493,226.756,-9999,9.118,-9999,-9999,-9999,1238.413,914.768,-9999,-9999,-9999,-9999
4937.625,4628.389,-551.592,226.8,-9999,9.127,-9999,-9999,-9999,1103.605,803.381,-9999,-9999,-9999,-9999
4937.75,4628.452,-551.691,226.843,-9999,9.142,-9999,-9999,-9999,1036.527,732.754,-9999,-9999,-9999,-9999
4937.875,4628.515,-551.79,226.886,-9999,9.148,-9999,-9999,-9999,1026.047,713.292,-9999,-9999,-9999,-9999
4938,4628.578,-551.889,226.93,-9999,9.152,-9999,-9999,-9999,1053.949,712.518,-9999,-9999,-9999,-9999
4938.125,4628.641,-551.988,226.973,-9999,9.15,-9999,-9999,-9999,1090.597,729.273,-9999,-9999,-9999,-9999
4938.25,4628.704,-552.087,227.016,-9999,9.129,-9999,-9999,-9999,1213.11,796.758,-9999,-9999,-9999,-9999
4938.375,4628.766,-552.186,227.06,-9999,9.094,-9999,-9999,-9999,1398.037,909.442,-9999,-9999,-9999,-9999
4938.5,4628.829,-552.285,227.103,-9999,9.079,-9999,-9999,-9999,1508.873,978.859,-9999,-9999,-9999,-9999
4938.625,4628.892,-552.384,227.146,-9999,9.069,-9999,-9999,-9999,1821.235,1167.588,-9999,-9999,-9999,-9999
4938.75,4628.955,-552.483,227.19,-9999,9.082,-9999,-9999,-9999,2334.813,1467.125,-9999,-9999,-9999,-9999
4938.875,4629.018,-552.582,227.233,-9999,9.089,-9999,-9999,-9999,2625.301,1636.166,-9999,-9999,-9999,-9999
4939,4629.081,-552.681,227.276,-9999,9.098,-9999,-9999,-9999,3067.101,1894.144,-9999,-9999,-9999,-9999
4939.125,4629.144,-552.78,227.32,-9999,9.104,-9999,-9999,-9999,3199.275,1972.281,-9999,-9999,-9999,-9999
4939.25,4629.207,-552.878,227.363,-9999,9.109,-9999,-9999,-9999,3177.439,1965.762,-9999,-9999,-9999,-9999
4939.375,4629.27,-552.977,227.406,-9999,9.127,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4939.5,4629.333,-553.076,227.45,-9999,9.161,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4939.625,4629.396,-553.175,227.493,-9999,9.182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4939.75,4629.458,-553.274,227.536,-9999,9.224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4939.875,4629.521,-553.373,227.58,-9999,9.241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940,4629.584,-553.472,227.623,-9999,9.268,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940.125,4629.647,-553.571,227.667,-9999,9.279,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940.25,4629.71,-553.67,227.71,-9999,9.275,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940.375,4629.773,-553.769,227.753,-9999,9.248,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940.5,4629.836,-553.868,227.797,-9999,9.225,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940.625,4629.898,-553.967,227.84,-9999,9.223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940.75,4629.961,-554.066,227.883,-9999,9.241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4940.875,4630.024,-554.165,227.927,-9999,9.275,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941,4630.087,-554.264,227.97,-9999,9.293,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941.125,4630.15,-554.363,228.013,-9999,9.311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941.25,4630.213,-554.461,228.057,-9999,9.305,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941.375,4630.276,-554.56,228.1,-9999,9.263,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941.5,4630.339,-554.659,228.143,-9999,9.218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941.625,4630.402,-554.758,228.187,-9999,9.204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941.75,4630.465,-554.857,228.23,-9999,9.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4941.875,4630.528,-554.956,228.273,-9999,9.224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942,4630.591,-555.055,228.317,-9999,9.245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942.125,4630.653,-555.154,228.36,-9999,9.292,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942.25,4630.716,-555.253,228.403,-9999,9.314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942.375,4630.779,-555.352,228.447,-9999,9.308,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942.5,4630.842,-555.451,228.49,-9999,9.277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942.625,4630.905,-555.55,228.533,-9999,9.256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942.75,4630.968,-555.649,228.577,-9999,9.253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4942.875,4631.031,-555.748,228.62,-9999,9.226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943,4631.094,-555.847,228.664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943.125,4631.157,-555.946,228.707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943.25,4631.22,-556.044,228.75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943.375,4631.283,-556.143,228.794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943.5,4631.346,-556.242,228.837,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943.625,4631.408,-556.341,228.88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943.75,4631.471,-556.44,228.924,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4943.875,4631.534,-556.539,228.967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944,4631.597,-556.638,229.01,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944.125,4631.66,-556.737,229.054,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944.25,4631.723,-556.836,229.097,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944.375,4631.786,-556.935,229.14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944.5,4631.849,-557.034,229.184,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944.625,4631.912,-557.133,229.227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944.75,4631.975,-557.232,229.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
4944.875,4632.038,-557.331,229.314,83.051,6.003,46.337,7.602,-9999,2.358,0.186,-9999,-9999,-9999,-9999
4945,4632.101,-557.43,229.357,83.051,6.003,46.337,7.602,-9999,2.358,0.186,-9999,-9999,-9999,-9999
4945.125,4632.163,-557.529,229.4,82.897,6.009,45.813,7.175,3.191,1.415,0.147,-9999,-9999,-9999,-9999
4945.25,4632.226,-557.628,229.444,77.889,6.013,45.48,7.134,3.191,1.079,0.151,-9999,-9999,-9999,-9999
4945.375,4632.289,-557.726,229.487,70.784,6.004,45.48,6.768,2.957,1.678,0.167,-9999,-9999,-9999,-9999
4945.5,4632.352,-557.825,229.53,68.042,5.999,45.088,6.463,2.874,7.136,0.439,-9999,-9999,-9999,-9999
4945.625,4632.415,-557.924,229.574,64.484,5.994,44.703,5.572,2.823,16.83,1.17,5,2,100,0
4945.75,4632.478,-558.023,229.617,61.675,5.997,44.059,4.693,2.772,135.348,15.064,5,2,100,0
4945.875,4632.541,-558.122,229.661,60.225,6.005,43.649,4.327,2.772,448.052,118.007,5,2,78,0
4946,4632.604,-558.221,229.704,57.844,6.019,43.36,3.612,2.805,653.874,300.267,4,1,100,0
4946.125,4632.667,-558.32,229.747,56.496,6.061,43.36,2.844,2.836,1100.09,1143.53,3,1,100,0
4946.25,4632.729,-558.419,229.791,56.028,6.231,43.327,2.52,2.839,1403.981,1631.637,3,0,100,0
4946.375,4632.792,-558.518,229.834,54.92,6.388,43.441,2.107,2.836,2318.852,2743.986,3,0,100,0
4946.5,4632.855,-558.617,229.877,54.318,6.358,44.09,1.932,2.833,3224.134,3513.338,2,0,100,0
4946.625,4632.918,-558.716,229.921,53.493,6.184,44.546,1.899,2.833,3450.118,3649.33,2,1,100,0
4946.75,4632.981,-558.815,229.964,53.71,6.066,44.546,1.908,2.839,3416.353,3588.212,2,1,100,0
4946.875,4633.044,-558.914,230.007,53.955,6.058,44.857,1.936,2.84,3187.972,3457.822,2,1,100,0
4947,4633.107,-559.013,230.051,53.742,6.062,44.879,2.019,2.832,3156.427,3454.463,2,1,100,0
4947.125,4633.17,-559.112,230.094,51.971,6.06,44.992,2.114,2.818,3297.873,3602.828,1,1,100,0
4947.25,4633.233,-559.211,230.137,50.738,6.042,45.247,2.155,2.813,3728.586,3974.281,1,1,87,0
4947.375,4633.295,-559.309,230.181,48.83,6.04,45.682,2.21,2.809,4030.543,4223.184,0,2,65,0
4947.5,4633.358,-559.408,230.224,48.678,6.044,45.682,2.24,2.809,4672.588,4728.047,0,2,64,0
4947.625,4633.421,-559.507,230.267,49.011,6.059,45.934,2.264,2.812,5188.936,5092.522,0,2,61,0
4947.75,4633.484,-559.606,230.311,49.578,6.073,45.997,2.359,2.813,5319.853,5154.089,1,2,60,0
4947.875,4633.547,-559.705,230.354,49.848,6.075,45.785,2.479,2.813,5156.219,4883.271,1,2,60,0
4948,4633.61,-559.804,230.397,51.118,6.069,45.465,2.514,2.813,4824.164,4523.96,1,2,68,0
4948.125,4633.673,-559.903,230.441,53.109,6.065,45.061,2.488,2.814,3837.123,3239.003,2,1,89,0
4948.25,4633.736,-560.002,230.484,54.171,6.066,45.061,2.378,2.814,2883.142,2404.739,2,1,100,0
4948.375,4633.799,-560.101,230.527,56.758,6.071,44.765,2.323,2.813,2555.483,2142.777,3,1,100,0
4948.5,4633.862,-560.2,230.571,60.401,6.082,44.539,2.236,2.812,2198.206,1869.377,5,0,100,0
4948.625,4633.925,-560.299,230.614,62.734,6.085,44.468,2.201,2.812,2056.376,1769.467,6,0,100,0
4948.75,4633.988,-560.398,230.658,68.114,6.084,44.545,2.162,2.814,2020.845,1746.576,8,0,100,0
4948.875,4634.05,-560.497,230.701,73.621,6.084,44.545,2.193,2.816,1958.402,1704.121,10,0,100,0
4949,4634.113,-560.596,230.744,75.646,6.1,44.795,2.242,2.815,1825.379,1598.081,11,0,100,0
4949.125,4634.176,-560.695,230.788,76.498,6.108,45.15,2.4,2.812,1734.565,1522.165,12,0,100,0
4949.25,4634.239,-560.794,230.831,73.983,6.124,45.296,2.631,2.809,1589.025,1394.133,10,0,100,0
4949.375,4634.302,-560.892,230.874,72.679,6.141,45.409,2.75,2.807,1563.912,1367.347,10,0,100,0
4949.5,4634.365,-560.991,230.918,71.943,6.136,45.491,2.914,2.807,1631.153,1401.353,10,0,100,0
4949.625,4634.428,-561.09,230.961,72.431,6.119,45.491,2.948,2.809,1860.279,1548.08,10,0,100,0
4949.75,4634.491,-561.189,231.004,73.664,6.062,45.603,2.929,2.814,2035.447,1666.209,10,0,100,0
4949.875,4634.554,-561.288,231.048,74.828,6.013,45.52,2.842,2.819,2464.532,1966.713,11,0,100,0
4950,4634.617,-561.387,231.091,75.631,6.005,45.574,2.706,2.821,2886.002,2260.292,11,0,100,0
4950.125,4634.679,-561.487,231.134,78.273,6.02,45.343,2.637,2.823,3058.68,2370.066,12,0,100,0
4950.25,4634.741,-561.586,231.177,81.984,6.033,45.343,2.512,2.826,3281.319,2484.184,14,0,100,0
4950.375,4634.803,-561.686,231.22,83.436,6.061,45.369,2.441,2.826,3276.724,2443.491,15,0,100,0
4950.5,4634.866,-561.785,231.263,82.858,6.088,45.293,2.249,2.828,3176.291,2363.867,15,0,100,0
4950.625,4634.928,-561.885,231.305,76.403,6.095,45.339,2.068,2.83,2819.094,2118.203,12,0,100,0
4950.75,4634.99,-561.985,231.348,71.949,6.081,45.581,2.014,2.832,2396.347,1856.738,10,0,100,0
4950.875,4635.052,-562.084,231.391,64.075,6.043,46.045,1.978,2.838,2214.428,1761.258,6,0,100,0
4951,4635.114,-562.184,231.434,61.402,6.028,46.045,2.003,2.839,1958.576,1681.47,5,0,100,0
4951.125,4635.177,-562.283,231.477,58.402,6.022,46.595,2.032,2.839,1879.272,1687.133,4,1,100,0
4951.25,4635.239,-562.383,231.52,57.132,6.04,46.876,2.087,2.831,1767.67,1722.165,3,1,100,0
4951.375,4635.301,-562.482,231.563,56.651,6.05,47.028,2.104,2.823,1672.75,1721.532,3,1,92,0
4951.5,4635.363,-562.582,231.606,55.464,6.059,47.005,2.109,2.809,1615.189,1691.256,3,1,79,0
4951.625,4635.425,-562.682,231.649,54.026,6.061,47.005,2.139,2.807,1399.748,1502.886,2,2,70,0
4951.75,4635.487,-562.781,231.691,53.356,6.063,47.03,2.148,2.813,1012.51,1114.095,2,2,67,0
4951.875,4635.55,-562.881,231.734,53.025,6.072,47.082,2.087,2.826,802.261,893.412,2,2,71,0
4952,4635.612,-562.98,231.777,54.329,6.075,46.881,1.932,2.839,502.854,566.159,2,1,100,0
4952.125,4635.674,-563.08,231.82,55.277,6.072,46.396,1.85,2.843,418.657,464.275,3,1,100,0
4952.25,4635.736,-563.18,231.863,57.01,6.058,45.76,1.673,2.846,446.908,487.241,3,0,100,0
4952.375,4635.798,-563.279,231.906,57.815,6.052,45.76,1.464,2.846,792.794,825.704,4,0,100,0
4952.5,4635.861,-563.379,231.949,57.725,6.052,45.115,1.364,2.847,1229.723,1263.9,4,0,100,0
4952.625,4635.923,-563.478,231.992,56.511,6.065,44.604,1.231,2.849,2808.112,2851.223,3,0,100,0
4952.75,4635.985,-563.578,232.035,55.676,6.07,44.262,1.186,2.849,5119.181,5154.206,3,0,100,0
4952.875,4636.047,-563.677,232.077,54.804,6.071,43.914,1.172,2.844,6329.993,6340.319,2,0,100,0
4953,4636.109,-563.777,232.12,55.394,6.066,43.914,1.14,2.836,8194.492,8047.139,3,0,100,0
4953.125,4636.172,-563.877,232.163,55.721,6.066,43.695,1.109,2.832,8750.371,8235.285,3,0,100,0
4953.25,4636.234,-563.976,232.206,56.039,6.075,43.566,1.087,2.832,8593.771,7838.301,3,0,100,0
4953.375,4636.296,-564.076,232.249,56.495,6.081,43.578,1.027,2.842,7981.942,6790.471,3,0,100,0
4953.5,4636.358,-564.175,232.292,56.855,6.09,43.63,1.006,2.846,7474.061,6066.622,3,0,100,0
4953.625,4636.42,-564.275,232.335,57.202,6.082,43.639,1.049,2.849,7269.702,5832.79,3,0,100,0
4953.75,4636.483,-564.374,232.378,56.845,6.072,43.639,1.177,2.852,6819.859,5430.229,3,0,100,0
4953.875,4636.545,-564.474,232.421,56.728,6.049,43.593,1.23,2.855,6203.908,4985.175,3,0,100,0
4954,4636.607,-564.574,232.464,57.132,6.041,43.652,1.271,2.861,5836.54,4730.104,3,0,100,0
4954.125,4636.669,-564.673,232.506,57.473,6.044,43.74,1.249,2.865,5148.31,4235.073,3,0,100,0
4954.25,4636.731,-564.773,232.549,58.099,6.058,43.871,1.227,2.864,4928.455,4069.921,4,0,100,0
4954.375,4636.794,-564.872,232.592,58.781,6.065,43.915,1.168,2.86,4930.778,4088.506,4,0,100,0
4954.5,4636.856,-564.972,232.635,59.011,6.066,43.915,1.133,2.857,5619.039,4687.969,4,0,100,0
4954.625,4636.918,-565.072,232.678,58.752,6.069,43.941,1.143,2.849,6214.201,5194.057,4,0,100,0
4954.75,4636.98,-565.171,232.721,57.832,6.072,43.821,1.212,2.843,7674.325,6438.769,4,0,100,0
4954.875,4637.042,-565.271,232.764,57.456,6.073,43.774,1.25,2.841,8908.988,7617.176,3,0,100,0
4955,4637.105,-565.37,232.807,57.587,6.08,43.701,1.286,2.839,9262.672,8055.199,4,0,100,0
4955.125,4637.167,-565.47,232.85,58.924,6.094,43.701,1.276,2.838,9386.846,8507.075,4,0,100,0
4955.25,4637.229,-565.569,232.892,59.604,6.135,43.591,1.276,2.838,8877.118,8371.118,4,0,100,0
4955.375,4637.292,-565.669,232.935,60.404,6.149,43.423,1.356,2.84,8444.848,8104.232,5,0,100,0
4955.5,4637.354,-565.769,232.978,60.223,6.137,43.343,1.505,2.847,7310.903,7232.22,5,0,100,0
4955.625,4637.416,-565.868,233.021,60.158,6.095,43.426,1.557,2.847,5932.916,5982.74,5,0,100,0
4955.75,4637.478,-565.968,233.064,60.379,6.071,43.618,1.572,2.836,5208.824,5279.308,5,0,100,0
4955.875,4637.54,-566.067,233.107,60.494,6.069,43.618,1.541,2.826,3844.673,3930.742,5,0,100,0
4956,4637.603,-566.167,233.15,60.935,6.068,43.817,1.546,2.812,3273.065,3369.471,5,0,100,0
4956.125,4637.665,-566.266,233.193,63.388,6.076,43.953,1.622,2.812,2466.548,2575.275,6,0,100,0
4956.25,4637.727,-566.366,233.236,65.257,6.081,44.106,1.733,2.818,2092.441,2199.463,7,0,100,0
4956.375,4637.789,-566.466,233.278,67.756,6.085,44.054,1.777,2.838,2043.752,2153.931,8,0,100,0
4956.5,4637.851,-566.565,233.321,66.264,6.079,44.054,1.816,2.859,2226.045,2358.793,7,0,100,0
4956.625,4637.914,-566.665,233.364,64.847,6.075,43.917,1.815,2.866,2908.213,3064.596,6,0,100,0
4956.75,4637.976,-566.764,233.407,63.21,6.07,43.735,1.77,2.871,3493.73,3650.808,6,0,100,0
4956.875,4638.038,-566.864,233.45,62.595,6.069,43.593,1.667,2.864,5050.794,5177.885,6,0,100,0
4957,4638.1,-566.964,233.493,61.857,6.064,43.492,1.6,2.857,6525.834,6613.617,5,0,100,0
4957.125,4638.162,-567.063,233.536,59.632,6.052,43.304,1.486,2.847,6998.196,7073.487,4,0,100,0
4957.25,4638.225,-567.163,233.579,58.356,6.047,43.304,1.427,2.851,7284.848,7337.317,4,0,100,0
4957.375,4638.287,-567.262,233.622,58.498,6.04,43.161,1.411,2.856,7173.781,7204.051,4,0,100,0
4957.5,4638.349,-567.362,233.664,59.528,6.029,42.882,1.374,2.859,6695.161,6651.518,4,0,100,0
4957.625,4638.411,-567.461,233.707,60.033,6.017,43.242,1.338,2.855,6133.11,5983.323,4,0,100,0
4957.75,4638.473,-567.561,233.75,60.742,5.986,43.431,1.335,2.84,5892.842,5683.74,5,0,100,0
4957.875,4638.536,-567.661,233.793,61.514,5.967,43.431,1.356,2.832,5580.746,5263.561,5,0,100,0
4958,4638.598,-567.76,233.836,62.015,5.964,43.632,1.374,2.829,5532.156,5142.666,5,0,100,0
4958.125,4638.66,-567.86,233.879,62.527,5.969,43.637,1.407,2.828,5617.718,5197.806,5,0,100,0
4958.25,4638.722,-567.959,233.922,61.417,5.971,43.583,1.43,2.826,5992.887,5500.741,5,0,100,0
4958.375,4638.784,-568.059,233.965,60.56,5.974,43.532,1.439,2.824,6453.367,5914.633,5,0,100,0
4958.5,4638.847,-568.158,234.008,59.48,5.985,43.51,1.43,2.82,6614.825,6089.052,4,0,100,0
4958.625,4638.909,-568.258,234.05,59.505,5.994,43.51,1.386,2.824,6722.385,6264.335,4,0,100,0
4958.75,4638.971,-568.358,234.093,59.619,6.012,43.484,1.354,2.828,6646.964,6237.41,4,0,100,0
4958.875,4639.033,-568.457,234.136,59.701,6.013,43.528,1.276,2.834,6591.231,6192.963,4,0,100,0
4959,4639.095,-568.557,234.179,59.646,6.01,43.64,1.217,2.836,6406.75,6042.652,4,0,100,0
4959.125,4639.157,-568.656,234.222,59.726,6.008,43.87,1.204,2.836,6227.372,5894.663,4,0,100,0
4959.25,4639.22,-568.756,234.265,60.635,6.014,43.945,1.198,2.836,5671.894,5416.273,5,0,100,0
4959.375,4639.282,-568.855,234.308,61.603,6.016,43.945,1.201,2.838,5090.011,4905.131,5,0,100,0
4959.5,4639.344,-568.955,234.351,64.073,6.015,43.741,1.205,2.838,4898.175,4738.038,6,0,100,0
4959.625,4639.406,-569.055,234.394,65.357,6.011,43.567,1.247,2.836,4773.267,4625.56,7,0,100,0
4959.75,4639.468,-569.154,234.436,65.185,6.011,43.416,1.277,2.837,4920.34,4748.246,7,0,100,0
4959.875,4639.531,-569.254,234.479,63.956,6.01,43.415,1.318,2.838,5079.147,4896.349,6,0,100,0
4960,4639.593,-569.353,234.522,62.438,6.008,43.415,1.29,2.837,5491.224,5316.897,5,0,100,0
4960.125,4639.655,-569.453,234.565,61.546,5.998,43.469,1.246,2.837,5775.345,5637.429,5,0,100,0
4960.25,4639.717,-569.552,234.608,59.755,5.981,43.649,1.154,2.845,5791.664,5673.185,4,0,100,0
4960.375,4639.779,-569.652,234.651,59.541,5.973,43.643,1.143,2.862,5660.234,5571.909,4,0,100,0
4960.5,4639.842,-569.752,234.694,60.189,5.967,43.655,1.177,2.868,5608.286,5528.148,5,0,100,0
4960.625,4639.904,-569.851,234.737,60.722,5.97,43.694,1.265,2.862,5708.111,5620.186,5,0,100,0
4960.75,4639.966,-569.951,234.78,59.9,5.971,43.694,1.28,2.855,6197.672,6057.937,4,0,100,0
4960.875,4640.028,-570.05,234.822,56.883,5.972,43.751,1.261,2.84,6631.928,6462.601,3,0,100,0
4961,4640.09,-570.15,234.865,55.432,5.973,43.901,1.239,2.828,7861.053,7669.322,3,0,100,0
4961.125,4640.153,-570.25,234.908,55.853,5.975,43.918,1.264,2.822,9274.511,9107.538,3,0,100,0
4961.25,4640.215,-570.349,234.951,57.524,5.976,43.825,1.279,2.816,9873.337,9725.63,4,0,100,0
4961.375,4640.277,-570.449,234.994,58.227,5.973,43.825,1.273,2.824,10498.344,10412.089,4,0,100,0
4961.5,4640.339,-570.548,235.037,58.088,5.961,43.755,1.255,2.833,10193.893,10200.673,4,0,100,0
4961.625,4640.401,-570.648,235.08,57.879,5.953,43.703,1.206,2.856,9781.454,9825.753,4,0,100,0
4961.75,4640.464,-570.747,235.123,58.981,5.954,43.568,1.139,2.861,8831.176,8888.068,4,0,100,0
4961.875,4640.526,-570.847,235.166,59.673,5.965,43.622,1.102,2.854,8086.672,8113.491,4,0,100,0
4962,4640.588,-570.947,235.208,60.298,5.972,43.616,1.049,2.834,7845.205,7869.464,5,0,100,0
4962.125,4640.65,-571.046,235.251,60.194,5.971,43.616,1.048,2.828,7681.924,7756.854,5,0,100,0
4962.25,4640.712,-571.146,235.294,59.542,5.964,43.722,1.06,2.826,7791.158,7912.762,4,0,100,0
4962.375,4640.775,-571.245,235.337,59.16,5.961,43.754,1.068,2.833,8374.047,8599.062,4,0,100,0
4962.5,4640.837,-571.345,235.38,59.184,5.964,43.699,1.063,2.838,9343.71,9582.151,4,0,100,0
4962.625,4640.899,-571.444,235.423,59.285,5.977,43.828,1.064,2.845,9929.212,10123.643,4,0,100,0
4962.75,4640.961,-571.544,235.466,59.577,5.992,43.828,1.072,2.848,11228.141,11288.77,4,0,100,0
4962.875,4641.023,-571.644,235.509,59.885,5.993,43.832,1.066,2.846,12626.973,12555.833,4,0,100,0
4963,4641.086,-571.743,235.552,60.419,5.98,43.808,1.008,2.839,13322.275,13162.086,5,0,100,0
4963.125,4641.148,-571.843,235.594,59.622,5.969,43.437,0.928,2.839,14566.909,14104.474,4,0,100,0
4963.25,4641.21,-571.942,235.637,58.711,5.962,43.359,0.909,2.841,15669.825,14783.122,4,0,100,0
4963.375,4641.272,-572.042,235.68,57.661,5.984,42.998,0.915,2.849,16300.99,15232.338,4,0,100,0
4963.5,4641.334,-572.142,235.723,58.46,6,42.998,0.931,2.856,18022.684,16715.113,4,0,100,0
4963.625,4641.397,-572.241,235.766,58.973,6.017,43.569,0.927,2.856,19157.98,17747.893,4,0,100,0
4963.75,4641.459,-572.341,235.809,59.261,6.006,43.613,0.918,2.853,21977.035,20212.055,4,0,100,0
4963.875,4641.521,-572.44,235.852,59.045,5.997,43.67,0.953,2.85,25212.563,22877.986,4,0,100,0
4964,4641.583,-572.54,235.895,58.508,5.985,43.397,0.977,2.845,26684.199,24046.434,4,0,100,0
4964.125,4641.646,-572.639,235.938,58.445,5.978,43.397,0.995,2.845,28524.139,25442.357,4,0,100,0
4964.25,4641.708,-572.739,235.98,58.354,5.975,43.312,0.982,2.849,28807.443,25496.723,4,0,100,0
4964.375,4641.77,-572.839,236.023,57.623,5.974,43.35,0.979,2.858,28816.875,25318.371,4,0,100,0
4964.5,4641.832,-572.938,236.066,56.302,5.975,43.306,0.981,2.861,29508.133,25310.242,3,0,100,0
4964.625,4641.895,-573.038,236.109,55.797,5.975,43.305,0.974,2.856,30939.105,26164.025,3,0,100,0
4964.75,4641.957,-573.137,236.152,56.172,5.973,42.949,0.947,2.841,31461.049,26788.84,3,0,100,0
4964.875,4642.019,-573.237,236.195,57.706,5.974,42.949,0.971,2.828,30880.402,27357.92,4,0,100,0
4965,4642.081,-573.336,236.238,58.64,5.98,43.326,1.008,2.827,26856.156,24839.752,4,0,100,0
4965.125,4642.143,-573.436,236.281,61.514,5.982,43.504,1.116,2.833,23522.949,22107.834,5,0,100,0
4965.25,4642.206,-573.536,236.324,63.416,5.981,43.679,1.252,2.845,15508.509,14990.783,6,0,100,0
4965.375,4642.268,-573.635,236.367,67.047,5.989,43.766,1.313,2.849,11645.546,11465.418,7,0,100,0
4965.5,4642.33,-573.735,236.409,68.443,6.007,43.963,1.38,2.849,5766.803,6045.319,8,0,100,0
4965.625,4642.392,-573.834,236.452,68.527,6.014,43.963,1.367,2.845,2750.361,3118.17,8,0,100,0
4965.75,4642.454,-573.934,236.495,70.193,6.021,44.141,1.362,2.838,2043.825,2368.617,9,0,100,0
4965.875,4642.517,-574.034,236.538,74.92,6.043,44.038,1.403,2.835,1451.378,1702.295,11,0,100,0
4966,4642.579,-574.133,236.581,77.548,6.07,43.762,1.436,2.836,1260.527,1479.512,12,0,100,0
4966.125,4642.641,-574.233,236.624,80.715,6.147,43.174,1.469,2.839,1259.597,1473.822,14,0,100,0
4966.25,4642.703,-574.332,236.667,80.094,6.179,43.174,1.458,2.838,1454.22,1679.221,13,0,100,0
