Depth,TVD,DX,DY,GR,KTH,CAL,AC,CNL,DEN,RT,RXO,SH,POR,PERM,sw
4631.5,4631.39,5.213,-18.078,49.21,37.134,8.679,46.916,4.66,2.807,943.953,764.1,14.473,0.1,0,100
4631.625,4631.515,5.212,-18.076,46.083,35.089,8.679,46.771,4.695,2.804,988.49,790.509,13.279,0.079,0,100
4631.75,4631.64,5.211,-18.075,43.456,33.368,8.679,46.687,4.733,2.801,1039.366,824.927,12.296,0.08,0,100
4631.875,4631.765,5.21,-18.073,42.193,32.567,8.679,46.64,4.823,2.802,1101.88,879.016,11.846,0.08,0,100
4632,4631.89,5.21,-18.071,43.104,33.325,8.679,46.653,4.883,2.807,1115.707,903.5,12.272,0.079,0,100
4632.125,4632.015,5.209,-18.07,46.399,35.82,8.678,46.688,4.866,2.811,1061.625,882.6,13.702,0.1,0,100
4632.25,4632.14,5.208,-18.068,52.496,40.109,8.679,46.919,4.787,2.808,938.44,811.125,16.267,0.1,0,100
4632.375,4632.265,5.207,-18.066,56.473,42.734,8.681,47.044,4.774,2.799,847.787,747.99,17.905,0.1,0,100
4632.5,4632.39,5.207,-18.065,60.049,45,8.686,47.37,4.887,2.774,700.922,636.593,19.362,0.1,0,100
4632.625,4632.515,5.206,-18.063,60.48,45.142,8.685,47.461,4.952,2.763,625.055,576.283,19.455,0.1,0,100
4632.75,4632.64,5.205,-18.061,62.665,46.939,8.68,47.916,5.004,2.756,525.184,492.657,20.642,0.1,0,100
4632.875,4632.765,5.204,-18.06,66.622,50.687,8.676,48.098,5.076,2.752,439.99,417.407,23.205,0.1,0,100
4633,4632.89,5.204,-18.058,70.271,54.426,8.676,48.427,5.188,2.746,402.122,380.09,25.883,0.1,0,100
4633.125,4633.015,5.203,-18.056,73.77,58.095,8.743,48.688,5.394,2.736,398.562,362.969,28.634,0.1,0,100
4633.25,4633.14,5.202,-18.055,72.631,57.064,8.88,48.77,5.448,2.741,447.157,389.114,27.849,0.1,0,100
4633.375,4633.265,5.202,-18.053,68.795,53.219,9.11,48.892,5.475,2.759,560.873,455.893,25.005,0.1,0,100
4633.5,4633.39,5.201,-18.051,55.56,38.7,9.639,48.905,5.543,2.804,1062.135,749.856,15.409,0.1,0,100
4633.625,4633.515,5.2,-18.05,47.101,29.511,9.846,48.837,5.551,2.817,1494.417,1021.618,10.169,0.083,0,100
4633.75,4633.64,5.199,-18.048,39.93,22.523,9.844,48.766,5.374,2.815,1882.113,1329.205,6.564,0.239,0,100
4633.875,4633.765,5.199,-18.046,38.507,21.003,9.615,48.706,5.076,2.805,1887.805,1428.861,5.821,0.001,0,100
4634,4633.89,5.198,-18.045,43.135,24.227,9.317,48.666,4.862,2.795,1511.198,1242.352,7.415,0.083,0,100
4634.125,4634.015,5.197,-18.043,57.7,39.421,8.856,48.673,4.762,2.767,684.167,670.739,15.846,0.1,0,100
4634.25,4634.14,5.197,-18.042,65.273,49.357,8.731,48.703,4.863,2.75,411.474,432.077,22.282,0.1,0,100
4634.375,4634.265,5.196,-18.04,69.709,56.177,8.68,48.711,5.196,2.737,264.161,272.816,27.181,0.1,0,100
4634.5,4634.39,5.195,-18.038,67.034,53.644,8.674,48.614,5.539,2.738,246.601,241.58,25.313,0.1,0,100
4634.625,4634.515,5.195,-18.037,58.366,44.707,8.677,48.329,5.977,2.743,346.547,309.362,19.171,0.1,0,100
4634.75,4634.64,5.194,-18.035,46.243,32.604,8.684,48.088,6.511,2.755,659.462,525.981,11.867,0.1,0,100
4634.875,4634.765,5.193,-18.034,40.84,27.677,8.69,47.389,6.644,2.771,1067.107,791.837,9.193,0.082,0,100
4635,4634.89,5.193,-18.032,37.388,24.83,8.694,47.236,6.574,2.788,1649.64,1144.446,7.72,0.174,0,100
4635.125,4635.015,5.192,-18.03,34.36,22.998,8.701,46.494,6.085,2.798,2877.468,1823.938,6.8,0.001,0,100
4635.25,4635.14,5.192,-18.029,33.546,22.647,8.705,46.12,5.772,2.795,3293.727,2054.331,6.626,0.001,0,100
4635.375,4635.265,5.191,-18.027,34.087,23.303,8.712,45.895,5.314,2.792,3069.056,1971.531,6.951,0.001,0,100
4635.5,4635.39,5.19,-18.026,36.313,24.958,8.715,45.725,5.03,2.797,2475.118,1677.57,7.785,0.084,0,100
4635.625,4635.515,5.19,-18.024,41.095,28.088,8.713,45.737,4.88,2.807,1794.765,1294.575,9.409,0.082,0,100
4635.75,4635.64,5.189,-18.023,47.8,32.353,8.707,45.774,4.798,2.816,1198.612,918.521,11.726,0.08,0,100
4635.875,4635.765,5.188,-18.021,50.177,33.831,8.705,45.844,4.808,2.816,1106.122,835.895,12.558,0.079,0,100
4636,4635.89,5.188,-18.019,48.829,32.427,8.704,45.915,4.96,2.809,1468.308,966.325,11.768,0.08,0,100
4636.125,4636.015,5.187,-18.018,45.812,29.681,8.704,45.903,5.128,2.806,2262.417,1267.725,10.261,0.082,0,100
4636.25,4636.14,5.187,-18.016,41.354,25.781,8.704,45.8,5.237,2.806,4630.001,2034.578,8.206,0.084,0,100
4636.375,4636.265,5.186,-18.015,37.596,22.727,8.704,45.734,5.13,2.807,7825.954,2974.535,6.665,0.001,0,100
4636.5,4636.39,5.186,-18.013,36.01,21.643,8.704,45.594,4.878,2.808,10156.581,3617.392,6.132,0.001,0,100
4636.625,4636.515,5.185,-18.012,35.472,21.436,8.703,45.56,4.593,2.809,10955.736,3913.879,6.031,0.001,0,100
4636.75,4636.64,5.184,-18.01,36.045,22.16,8.7,45.646,4.344,2.81,9128.153,3584.237,6.385,0.001,0,100
4636.875,4636.765,5.184,-18.009,37.565,23.453,8.697,46.052,4.26,2.808,6435.942,2875.785,7.026,0.001,0,100
4637,4636.89,5.183,-18.007,44.567,28.191,8.69,46.158,4.109,2.798,2197.661,1414.958,9.464,0.083,0,100
4637.125,4637.015,5.183,-18.005,51.979,32.718,8.686,46.968,4.074,2.792,1096.348,865.494,11.93,0.079,0,100
4637.25,4637.14,5.182,-18.004,63.423,39.23,8.682,47.504,4.197,2.785,572.25,515.719,15.73,0.1,0,100
4637.375,4637.265,5.182,-18.002,72.12,44.024,8.679,47.994,4.46,2.779,407.223,377.137,18.729,0.1,0,100
4637.5,4637.39,5.181,-18.001,73.228,44.587,8.678,48.659,4.765,2.774,410.28,375.741,19.093,0.1,0,100
4637.625,4637.515,5.181,-17.999,66.06,40.273,8.677,48.748,5.493,2.77,477.985,442.44,16.367,0.1,0,100
4637.75,4637.64,5.18,-17.998,61.35,37.112,8.677,49.169,5.921,2.771,493.092,469.254,14.46,0.1,0,100
4637.875,4637.765,5.179,-17.996,59.517,35.887,8.677,49.323,6.318,2.769,415.727,420.595,13.741,0.1,0,100
4638,4637.89,5.179,-17.995,63.015,39.194,8.677,49.685,6.365,2.761,314.161,334.848,15.708,0.1,0,100
4638.125,4638.015,5.178,-17.993,70.342,46.669,8.677,50.138,6.215,2.752,228.969,250.713,20.462,0.1,0,100
4638.25,4638.14,5.178,-17.992,80.516,57.423,8.681,50.379,6.01,2.746,161.53,176.503,28.121,0.1,0,100
4638.375,4638.265,5.177,-17.99,86.56,63.873,8.687,50.907,5.923,2.748,129.643,137.797,33.229,0.1,0,100
4638.5,4638.39,5.177,-17.989,84.941,62.55,8.691,51.003,6.031,2.755,128.86,133.749,32.148,0.1,0,100
4638.625,4638.515,5.176,-17.987,74.943,54.128,8.698,51.174,6.41,2.771,153.344,154.238,25.665,0.1,0,100
4638.75,4638.64,5.176,-17.986,70.245,50.198,8.713,51.145,6.501,2.778,174.106,173.891,22.864,0.1,0,100
4638.875,4638.765,5.175,-17.985,66.654,47.263,8.741,51.006,6.19,2.781,202.908,203.374,20.859,0.1,0,100
4639,4638.89,5.175,-17.983,65.159,46.275,8.747,50.959,5.761,2.784,215.323,217.377,20.2,0.1,0,100
4639.125,4639.015,5.174,-17.982,64.443,46.093,8.72,50.684,5.383,2.792,214.466,217.406,20.08,0.1,0,100
4639.25,4639.14,5.174,-17.98,64.337,46.537,8.681,50.54,5.22,2.805,211.326,212.98,20.374,0.1,0,100
4639.375,4639.265,5.173,-17.979,64.846,47.513,8.675,50.443,5.465,2.808,216.939,216.067,21.027,0.1,0,100
4639.5,4639.39,5.173,-17.977,64.055,48.988,8.688,50.345,6.191,2.799,244.209,239.712,22.029,0.1,0,100
4639.625,4639.515,5.172,-17.976,62.063,49.289,8.688,50.35,6.421,2.79,256.829,252.911,22.235,0.1,0,100
4639.75,4639.64,5.172,-17.974,60,49.312,8.684,50.439,6.448,2.779,257.514,255.76,22.251,0.1,0,100
4639.875,4639.765,5.172,-17.973,59.507,51.033,8.681,50.515,6.217,2.764,225.918,228.215,23.448,0.1,0,100
4640,4639.89,5.171,-17.971,61.429,54.711,8.683,50.843,6.058,2.755,189.683,193.845,26.093,0.1,0,100
4640.125,4640.015,5.171,-17.97,65.266,60.14,8.687,51.338,6.238,2.754,154.353,158.292,30.223,0.1,0,100
4640.25,4640.14,5.17,-17.969,69.839,65.717,8.691,51.627,6.94,2.756,120.464,123.24,34.765,0.1,0,100
4640.375,4640.265,5.17,-17.967,71.435,66.966,8.689,52.31,7.599,2.758,111.288,113.28,35.826,0.1,0,100
4640.5,4640.39,5.169,-17.966,72.485,67.182,8.681,52.442,8.202,2.763,114.101,115.059,36.011,0.1,0,100
4640.625,4640.515,5.169,-17.964,72.686,66.854,8.679,52.838,8.023,2.765,124.64,125.627,35.73,0.1,0,100
4640.75,4640.64,5.168,-17.963,72.373,65.299,8.679,52.954,7.832,2.769,143.426,145.855,34.414,0.1,0,100
4640.875,4640.765,5.168,-17.961,71.615,62.967,8.682,52.958,7.896,2.772,160.007,164.999,32.486,0.1,0,100
4641,4640.89,5.168,-17.96,71.184,61.45,8.687,52.937,8.095,2.775,164.945,172.31,31.262,0.1,0,100
4641.125,4641.015,5.167,-17.959,73.402,62.187,8.692,52.951,8.244,2.779,154.209,164.121,31.854,0.1,0,100
4641.25,4641.14,5.167,-17.957,76.434,64.264,8.693,53.079,8.167,2.779,141.496,151.19,33.552,0.1,0,100
4641.375,4641.265,5.166,-17.956,79.751,66.668,8.692,53.164,8.059,2.776,127.917,136.35,35.572,0.1,0,100
4641.5,4641.39,5.166,-17.955,83.773,70.179,8.689,53.385,8.133,2.763,109.863,114.263,38.632,0.1,0,100
4641.625,4641.515,5.166,-17.953,84.67,71.231,8.688,53.529,8.462,2.76,107.515,109.027,39.575,0.1,0,100
4641.75,4641.64,5.165,-17.952,84.473,71.453,8.692,53.499,9.054,2.771,116.888,113.652,39.776,0.1,0,100
4641.875,4641.765,5.165,-17.95,82.387,70.426,8.701,53.23,9.373,2.792,137.271,128.472,38.852,0.1,0,100
4642,4641.89,5.164,-17.949,78.187,67.887,8.709,53.15,8.942,2.81,162.977,149.398,36.619,0.1,0,100
4642.125,4642.015,5.164,-17.948,66.732,58.605,8.702,52.618,7.179,2.825,226.162,205.638,29.027,0.1,0,100
4642.25,4642.14,5.164,-17.946,61.606,53.692,8.686,52.314,6.476,2.816,259.623,238.49,25.348,0.1,0,100
4642.375,4642.265,5.163,-17.945,59.354,51.074,8.654,51.621,6.305,2.783,286.116,270.355,23.477,0.1,0,100
4642.5,4642.39,5.163,-17.944,60.907,51.782,8.636,51.491,6.533,2.76,284.576,274.781,23.977,0.1,0,100
4642.625,4642.515,5.162,-17.942,64.583,54.074,8.629,51.19,6.716,2.76,260.96,255.414,25.626,0.1,0,100
4642.75,4642.64,5.162,-17.941,69.456,57.294,8.626,51.171,6.673,2.79,225.542,221.936,28.023,0.1,0,100
4642.875,4642.765,5.162,-17.94,72.207,59.412,8.623,51.322,6.579,2.825,208.411,204.098,29.653,0.1,0,100
4643,4642.89,5.161,-17.938,74.958,61.621,8.618,51.684,6.565,2.861,195.399,190.33,31.399,0.1,0,100
4643.125,4643.015,5.161,-17.937,79.887,65.675,8.645,51.752,6.805,2.896,177.975,171.805,34.73,0.1,0,100
4643.25,4643.14,5.161,-17.936,81.794,67.181,8.729,52.011,7.097,2.897,173.726,165.841,36.011,0.1,0,100
4643.375,4643.265,5.16,-17.934,80.912,66.127,9.008,52.064,7.76,2.882,187.356,173.948,35.112,0.1,0,100
4643.5,4643.39,5.16,-17.933,76.9,61.919,9.258,51.934,8.257,2.867,213.58,194.03,31.638,0.1,0,100
4643.625,4643.515,5.16,-17.932,68.3,53.63,9.432,51.59,8.501,2.848,270.918,240.269,25.303,0.1,0,100
4643.75,4643.64,5.159,-17.93,55.301,42.296,9.509,51.372,8.399,2.823,378.978,330.17,17.628,0.1,0,100
4643.875,4643.765,5.159,-17.929,49.042,37.719,9.459,50.883,8.046,2.81,455.493,399.134,14.821,0.1,0,100
4644,4643.89,5.159,-17.928,47.443,36.939,9.289,50.793,7.516,2.788,528.065,480.086,14.358,0.1,0,100
4644.125,4644.015,5.158,-17.926,52.844,41.812,9.152,50.704,7.534,2.773,505.249,471.757,17.323,0.1,0,100
4644.25,4644.14,5.158,-17.925,64.039,52.005,8.933,50.826,7.868,2.735,427.796,411.604,24.135,0.1,0,100
4644.375,4644.265,5.158,-17.924,74.889,61.823,8.733,51.116,8.268,2.694,343.987,338.601,31.561,0.1,0,100
4644.5,4644.39,5.157,-17.923,80.304,66.691,8.655,51.661,8.497,2.672,295.791,292.386,35.591,0.1,0,100
4644.625,4644.515,5.157,-17.921,83.516,69.851,8.675,51.743,8.705,2.671,259.959,255.334,38.341,0.1,0,100
4644.75,4644.64,5.157,-17.92,85.379,71.901,8.782,52.033,8.874,2.695,235.148,226.72,40.182,0.1,0,100
4644.875,4644.765,5.156,-17.919,85.878,72.668,8.875,52.079,8.666,2.72,235.991,224.118,40.884,0.1,0,100
4645,4644.89,5.156,-17.917,82.066,69.831,9.054,51.928,7.524,2.757,265.039,244.852,38.323,0.1,0,100
4645.125,4645.015,5.156,-17.916,77.561,66.48,9.155,51.621,6.946,2.769,292.66,268.973,35.412,0.1,0,100
4645.25,4645.14,5.156,-17.915,70.79,61.375,9.226,51.455,6.772,2.786,319.139,297.49,31.202,0.1,0,100
4645.375,4645.265,5.155,-17.914,64.416,56.246,9.193,51.289,7.013,2.804,322.724,308.429,27.232,0.1,0,100
4645.5,4645.39,5.155,-17.912,60.678,53.021,9.069,51.05,7.329,2.813,301.257,294.255,24.862,0.1,0,100
4645.625,4645.515,5.155,-17.911,58.841,51.173,8.88,50.962,7.604,2.798,248.787,247.879,23.546,0.1,0,100
4645.75,4645.64,5.154,-17.91,61.73,52.594,8.904,50.985,7.692,2.78,231.676,229.209,24.556,0.1,0,100
4645.875,4645.765,5.154,-17.909,69.013,55.687,9.122,51.085,7.856,2.763,243.705,231.541,26.815,0.1,0,100
4646,4645.89,5.154,-17.908,70.887,56.451,9.309,51.111,7.928,2.765,287.042,260.715,27.386,0.1,0,100
4646.125,4646.015,5.154,-17.906,72.093,56.541,9.404,51.13,7.904,2.78,391.041,333.667,27.454,0.1,0,100
4646.25,4646.14,5.153,-17.905,66.884,52.126,9.371,51.053,7.745,2.805,707.055,557.859,24.221,0.1,0,100
4646.375,4646.265,5.153,-17.904,58.133,45.286,9.21,50.845,7.401,2.827,1115.073,857.961,19.549,0.1,0,100
4646.5,4646.39,5.153,-17.903,51.31,40.329,9.014,50.372,6.892,2.834,1367.038,1061.919,16.402,0.1,0,100
4646.625,4646.515,5.153,-17.901,45.753,37.071,8.7,50.266,5.813,2.813,1348.044,1103.186,14.436,0.1,0,100
4646.75,4646.64,5.152,-17.9,47.773,39.222,8.612,49.778,5.477,2.787,1126.797,956.075,15.725,0.1,0,100
4646.875,4646.765,5.152,-17.899,57.312,48.983,8.615,49.606,5.541,2.74,783.164,689.302,22.025,0.1,0,100
4647,4646.89,5.152,-17.898,66.01,57.683,8.69,49.381,5.842,2.71,632.556,558.87,28.319,0.1,0,100
4647.125,4647.015,5.152,-17.897,72.816,64.03,8.829,49.245,6.222,2.705,635.256,549.7,33.358,0.1,0,100
4647.25,4647.14,5.151,-17.896,77.023,67.727,8.998,49.194,6.572,2.726,720.696,612.308,36.481,0.1,0,100
4647.375,4647.265,5.151,-17.894,74.815,65.317,9.032,49.073,6.577,2.753,783.34,668.481,34.429,0.1,0,100
4647.5,4647.39,5.151,-17.893,63.814,52.362,8.919,49.049,6.235,2.797,780.99,688.435,24.39,0.1,0,100
4647.625,4647.515,5.151,-17.892,56.915,43.959,8.81,49.019,5.994,2.803,697.057,629.724,18.688,0.1,0,100
4647.75,4647.64,5.15,-17.891,52.009,38.098,8.716,49.078,5.821,2.797,589.793,545.362,15.047,0.1,0,100
4647.875,4647.765,5.15,-17.89,51.826,37.756,8.639,49.284,5.743,2.771,440.659,417.025,14.843,0.1,0,100
4648,4647.89,5.15,-17.889,56.263,42.921,8.617,49.835,5.82,2.748,356.628,341.188,18.023,0.1,0,100
4648.125,4648.015,5.15,-17.887,64.448,52.508,8.609,49.99,6.05,2.725,303.487,291.116,24.494,0.1,0,100
4648.25,4648.14,5.149,-17.886,75.126,64.471,8.591,50.775,6.378,2.697,253.109,242.749,33.723,0.1,0,100
4648.375,4648.265,5.149,-17.885,80.077,69.293,8.583,51.094,6.507,2.682,236.925,227.317,37.847,0.1,0,100
4648.5,4648.39,5.149,-17.884,86.277,73.797,8.601,51.61,6.576,2.67,232.647,224.908,41.928,0.1,0,100
4648.625,4648.515,5.149,-17.883,88.225,74.589,8.626,51.683,6.628,2.676,246.756,239.703,42.67,0.1,0,100
4648.75,4648.64,5.149,-17.882,87.889,73.312,8.669,51.915,6.813,2.696,295.605,288.575,41.478,0.1,0,100
4648.875,4648.765,5.148,-17.881,84.922,69.737,8.747,51.927,7.037,2.719,367.96,361.524,38.239,0.1,0,100
4649,4648.89,5.148,-17.88,81.011,65.562,8.873,51.707,7.165,2.735,432.842,430.015,34.635,0.1,0,100
4649.125,4649.015,5.148,-17.878,75.053,60.261,9.217,51.328,7.198,2.774,510.212,526.087,30.318,0.1,0,100
4649.25,4649.14,5.148,-17.877,73.395,59.582,9.357,51.127,7.208,2.803,507.306,537.383,29.786,0.1,0,100
4649.375,4649.265,5.148,-17.876,72.68,59.91,9.396,50.728,7.285,2.827,467.941,511.534,30.042,0.1,0,100
4649.5,4649.39,5.147,-17.875,72.156,61.119,9.261,50.662,7.571,2.821,325.243,380.06,30.998,0.1,0,100
4649.625,4649.515,5.147,-17.874,72.386,62.315,9.219,50.809,7.735,2.789,233.142,282.595,31.957,0.1,0,100
4649.75,4649.64,5.147,-17.873,75.411,65.91,9.367,51.14,8.027,2.747,134.777,168.242,34.928,0.1,0,100
4649.875,4649.765,5.147,-17.872,80.795,70.681,9.635,51.769,8.435,2.715,72.104,89.237,39.081,0.1,0,100
4650,4649.89,5.147,-17.871,85.911,74.338,9.84,53.082,8.824,2.701,58.439,68.397,42.434,0.1,0,100
4650.125,4650.015,5.147,-17.87,90.763,76.967,9.923,53.366,9.413,2.685,65.807,71.151,44.94,0.1,0,100
4650.25,4650.14,5.146,-17.869,87.715,73.244,9.797,54.673,9.405,2.682,83.495,87.047,41.415,0.1,0,100
4650.375,4650.265,5.146,-17.868,73.695,57.053,9.521,55.129,8.61,2.671,129.942,132.849,27.84,0.1,0,100
4650.5,4650.39,5.146,-17.867,62.197,44.056,9.39,55.636,7.866,2.656,165.279,169.756,18.75,0.1,0,100
4650.625,4650.515,5.145,-17.866,58.949,40.376,9.499,55.698,7.6,2.639,184.678,192.075,16.431,0.1,0,100
4650.75,4650.64,5.145,-17.865,65.59,45.156,9.848,55.562,7.981,2.632,194.601,204.693,19.464,0.1,0,100
4650.875,4650.765,5.144,-17.864,74.034,51.145,10.13,55.125,8.499,2.642,198.713,208.906,23.527,0.1,0,100
4651,4650.89,5.144,-17.863,80.499,55.403,10.391,55.025,8.675,2.655,210.496,219.989,26.604,0.1,0,100
4651.125,4651.015,5.143,-17.862,78.561,55.529,10.703,54.701,7.431,2.662,284.2,286.828,26.697,0.1,0,100
4651.25,4651.14,5.143,-17.861,72.067,53.387,10.756,54.651,6.483,2.651,386.497,374.2,25.127,0.1,0,100
4651.375,4651.265,5.142,-17.86,63.033,49.884,10.606,54.809,5.443,2.614,713.561,642.689,22.646,0.1,0,100
4651.5,4651.39,5.141,-17.859,60.57,49.379,10.382,55.275,4.994,2.582,1015.594,891.548,22.297,0.1,0,100
4651.625,4651.515,5.141,-17.858,64.721,52.152,10.116,55.392,4.905,2.554,1198.036,1053.847,24.24,0.1,0,100
4651.75,4651.64,5.14,-17.857,73.038,-9999,9.817,55.744,4.988,2.527,1178.034,1062.937,24.24,6.359,1.702,9.178
4651.875,4651.765,5.139,-17.857,77.81,-9999,9.7,56.013,5.08,2.52,981.52,912.209,24.24,6.385,1.725,10.419
4652,4651.89,5.138,-17.856,83.635,-9999,9.707,56.215,5.129,2.526,577.978,568.401,24.24,6.349,1.693,12.76
4652.125,4652.015,5.137,-17.855,85.793,-9999,9.861,56.165,5.21,2.541,430.879,428.819,24.24,6.309,1.657,15.585
4652.25,4652.14,5.137,-17.854,87.563,-9999,10.16,55.769,5.636,2.579,330.927,324.057,24.24,6.45,1.785,17.475
4652.375,4652.265,5.136,-17.854,87.362,-9999,10.454,55.524,6.27,2.623,295.288,277.823,24.24,6.717,2.046,17.327
4652.5,4652.39,5.135,-17.853,84.069,-9999,10.613,54.869,6.727,2.649,317.916,287.848,24.24,6.929,2.27,15.735
4652.625,4652.515,5.134,-17.853,75.924,-9999,10.705,54.227,6.894,2.657,423.496,356.576,24.24,7.025,2.379,13.299
4652.75,4652.64,5.133,-17.852,63.301,-9999,10.711,54.005,6.659,2.645,677.824,524.058,24.24,6.919,2.259,10.89
4652.875,4652.765,5.132,-17.852,58.059,-9999,10.627,53.692,6.3,2.627,908.959,677.048,24.24,6.719,2.047,9.364
4653,4652.89,5.131,-17.851,59.603,-9999,10.377,53.662,5.549,2.59,1282.449,928.365,24.24,6.429,1.765,8.72
4653.125,4653.015,5.13,-17.851,64.345,-9999,10.212,54.004,5.099,2.568,1390.42,1004.082,24.24,6.069,1.455,8.785
4653.25,4653.14,5.128,-17.851,68.179,-9999,10.007,54.36,4.552,2.538,1451.424,1046.09,24.24,5.735,1.203,9.133
4653.375,4653.265,5.127,-17.851,68.757,-9999,9.854,54.775,4.164,2.515,1499.697,1071.304,24.24,5.562,1.085,9.275
4653.5,4653.39,5.126,-17.85,67.372,-9999,9.81,55.347,4.075,2.507,1563.992,1097.817,24.24,5.558,1.083,8.989
4653.625,4653.515,5.125,-17.85,65.216,-9999,9.835,55.385,4.176,2.523,1753.994,1174.782,24.24,5.592,1.105,8.564
4653.75,4653.64,5.124,-17.85,63.661,-9999,9.887,55.396,4.292,2.547,1862.808,1216.424,24.24,5.64,1.137,8.167
4653.875,4653.765,5.123,-17.85,59.562,-9999,10.03,55.293,4.558,2.604,1980.142,1250.895,24.24,5.71,1.185,7.869
4654,4653.89,5.122,-17.85,55.884,-9999,10.165,54.764,4.852,2.646,2031.323,1258.474,24.24,5.832,1.273,7.607
4654.125,4654.015,5.121,-17.85,52.49,-9999,10.286,54.037,5.184,2.668,2049.774,1258.083,24.24,5.941,1.354,7.427
4654.25,4654.14,5.12,-17.85,47.073,-9999,10.392,53.663,5.476,2.674,2075.717,1271.318,24.24,5.989,1.391,7.325
4654.375,4654.265,5.118,-17.85,41.55,-9999,10.418,52.84,5.438,2.664,2127.816,1305.536,24.24,5.828,1.269,7.421
4654.5,4654.39,5.117,-17.85,38.537,-9999,10.357,52.69,5.089,2.65,2220.857,1360.418,24.24,5.531,1.065,7.56
4654.625,4654.515,5.116,-17.851,37.921,-9999,10.215,52.332,4.53,2.628,2444.937,1489.714,24.24,5.366,0.962,7.537
4654.75,4654.64,5.115,-17.851,39.715,-9999,10.2,52.28,4.487,2.622,2464.924,1513.532,24.24,5.394,0.979,7.492
4654.875,4654.765,5.114,-17.851,43.651,-9999,10.293,52.371,4.621,2.622,2155.944,1381.023,24.24,5.491,1.039,7.819
4655,4654.89,5.113,-17.852,46.437,-9999,10.366,52.402,4.661,2.624,1758.563,1188.231,24.24,5.511,1.052,8.797
4655.125,4655.015,5.112,-17.852,48.527,-9999,10.325,52.629,4.597,2.62,1315.38,946.601,24.24,5.446,1.011,10.556
4655.25,4655.14,5.111,-17.853,50.538,-9999,10.147,52.745,4.562,2.611,836.567,663.543,24.24,5.388,0.975,12.784
4655.375,4655.265,5.11,-17.853,50.887,-9999,10.034,52.824,4.62,2.611,656.88,547.285,24.24,5.374,0.966,14.957
4655.5,4655.39,5.109,-17.854,49.53,-9999,10.083,52.979,4.759,2.635,521.999,459.138,24.24,5.418,0.994,16.029
4655.625,4655.515,5.108,-17.854,48.123,-9999,10.222,53.047,4.838,2.642,529.915,471.445,24.24,5.602,1.112,15.445
4655.75,4655.64,5.107,-17.855,46.928,-9999,10.322,53.508,4.932,2.628,592.777,525.44,24.24,5.867,1.298,13.533
4655.875,4655.765,5.106,-17.856,46.74,-9999,10.257,53.764,5.143,2.562,902.812,754.918,24.24,6.208,1.57,10.624
4656,4655.89,5.105,-17.856,47.577,-9999,10.152,54.519,5.37,2.508,1266.613,1013.376,24.24,6.635,1.963,8.221
4656.125,4656.015,5.104,-17.857,49.162,-9999,10.217,55.422,5.708,2.483,1553.487,1220.443,24.24,7.128,2.497,6.881
4656.25,4656.14,5.104,-17.858,51.647,-9999,10.517,55.87,6.161,2.478,1547.727,1230.72,24.24,7.531,3.004,6.788
4656.375,4656.265,5.103,-17.859,53.632,-9999,10.736,56.876,6.355,2.49,1208.999,996.843,24.24,7.804,3.386,7.902
4656.5,4656.39,5.102,-17.86,57.68,-9999,10.932,57.062,6.697,2.509,505.937,478.256,24.24,8.006,3.689,10.714
4656.625,4656.515,5.101,-17.861,59.437,-9999,10.98,57.627,6.985,2.513,307.944,315.511,24.24,8.173,3.955,14.459
4656.75,4656.64,5.101,-17.862,60.669,-9999,11.071,57.82,7.071,2.506,222.907,234.917,24.24,8.136,3.894,16.908
4656.875,4656.765,5.1,-17.863,61.249,-9999,11.153,57.875,6.766,2.489,198.711,207.704,24.24,7.871,3.485,18.03
4657,4656.89,5.099,-17.864,61.551,-9999,11.151,57.866,6.318,2.471,205.444,212.441,24.24,7.512,2.979,18.223
4657.125,4657.015,5.099,-17.865,62.497,-9999,11.051,57.849,5.646,2.44,262.39,266.439,24.24,7.258,2.654,17.244
4657.25,4657.14,5.098,-17.866,62.925,-9999,11.041,57.75,5.298,2.429,318.841,317.628,24.24,7.035,2.389,15.644
4657.375,4657.265,5.098,-17.867,62.978,-9999,11.097,57.704,4.859,2.424,402.457,387.684,24.24,6.695,2.023,14.034
4657.5,4657.39,5.098,-17.868,61.658,-9999,11.272,57.571,3.985,2.425,601.359,542.808,24.24,6.256,1.611,13.046
4657.625,4657.515,5.097,-17.869,60.373,-9999,11.286,57.362,3.721,2.432,667.203,591.172,24.24,5.941,1.354,12.98
4657.75,4657.64,5.097,-17.87,59.14,-9999,11.006,57.205,3.814,2.451,616.831,546.535,24.24,5.789,1.241,13.925
4657.875,4657.765,5.097,-17.871,58.724,-9999,10.479,56.725,4.194,2.472,482.259,435.419,24.24,5.777,1.233,16.027
4658,4657.89,5.097,-17.872,59.033,-9999,9.959,56.618,4.582,2.482,369.332,342.532,24.24,5.804,1.252,18.852
4658.125,4658.015,5.096,-17.873,59.642,-9999,9.297,56.096,4.966,2.488,261.444,251.866,24.24,5.762,1.222,21.419
4658.25,4658.14,5.096,-17.875,59.842,-9999,9.25,55.815,4.878,2.494,242.025,235.503,24.24,5.577,1.095,23.18
4658.375,4658.265,5.096,-17.876,59.901,-9999,9.52,55.134,4.318,2.516,245.607,240.694,24.24,5.369,0.964,23.864
4658.5,4658.39,5.096,-17.877,59.798,-9999,9.762,55.001,3.81,2.533,261.049,256.698,24.24,5.16,0.843,23.915
