date,生产时间_(H),casing_p_shut,casing_p_avg,tubing_p_shut,tubing_p_avg,井口温度,qg_m3d,qw_td,日产油量_(t),日放空气量_(m^3),月产气量_(m^3),月产水量_(t),月产油量_(t),月放空气量_(m^3),年产气量_(10^4m^3),年产水量_(10^4t),年产油量_(10^4t),年放空气量_(10^4m^3),累产气量_(10^8m^3),累产水量_(10^4t),累产油量_(10^4t),累放空气量_(10^8m^3),输压_(MPa),气举注气量_(m^3),t_day,well_id,op_condition,qg_valid
2015-03-17,0.0,39.16,39.16,56.16,56.16,,,,,,7470875.0,62.6,,,3647.5951,0.02885,0.0,0.0,2.33136448,0.19545,0.0,0.00015,,,676,SY9,shut_in,0
2015-03-18,0.0,36.49,36.49,56.21,56.21,,,,,,7470875.0,62.6,,,3647.5951,0.02885,0.0,0.0,2.33136448,0.19545,0.0,0.00015,,,677,SY9,shut_in,0
2015-03-19,0.0,36.48,36.48,56.26,56.26,,,,,,7470875.0,62.6,,,3647.5951,0.02885,0.0,0.0,2.33136448,0.19545,0.0,0.00015,,,678,SY9,shut_in,0
2015-03-20,10.25,36.2,43.88,56.29,55.17,60.7,186875.0,2.0,,,7657750.0,64.6,,,3666.2826,0.02905,0.0,0.0,2.33323323,0.19565,0.0,0.00015,7.17,,679,SY9,throttled,1
2015-03-21,24.0,,48.41,,55.15,71.4,515189.0,4.0,,,8172939.0,68.6,,,3717.8015,0.02945,0.0,0.0,2.33838512,0.19605,0.0,0.00015,8.14,,680,SY9,open,1
2015-03-22,24.0,,49.79,,55.11,74.9,519656.0,4.5,,,8692595.0,73.1,,,3769.7671,0.0299,0.0,0.0,2.34358168,0.1965,0.0,0.00015,8.11,,681,SY9,open,1
2015-03-23,24.0,,50.28,,55.09,76.2,521013.0,4.5,,,9213608.0,77.6,,,3821.8684,0.03035,0.0,0.0,2.34879181,0.19695,0.0,0.00015,8.06,,682,SY9,open,1
2015-03-24,24.0,,50.46,,55.06,76.9,517575.0,4.3,,,9731183.0,81.9,,,3873.6259,0.03078,0.0,0.0,2.35396756,0.19738,0.0,0.00015,8.12,,683,SY9,open,1
2015-03-25,24.0,,50.61,,55.02,77.6,516688.0,4.0,,,10247871.0,85.9,,,3925.2947,0.03118,0.0,0.0,2.35913444,0.19778,0.0,0.00015,8.1,,684,SY9,open,1
2015-03-26,24.0,,50.68,,54.98,78.0,515512.0,4.4,,,10763383.0,90.3,,,3976.8459,0.03162,0.0,0.0,2.36428956,0.19822,0.0,0.00015,8.18,,685,SY9,open,1
2015-03-27,24.0,,50.72,,54.93,78.7,513856.0,4.0,,,11277239.0,94.3,,,4028.2315,0.03202,0.0,0.0,2.36942812,0.19862,0.0,0.00015,8.15,,686,SY9,open,1
2015-03-28,24.0,,50.75,,54.91,78.1,512993.0,4.7,,,11790232.0,99.0,,,4079.5308,0.03249,0.0,0.0,2.37455805,0.19909,0.0,0.00015,8.2,,687,SY9,open,1
2015-03-29,24.0,,50.77,,54.88,78.7,512337.0,4.5,,,12302569.0,103.5,,,4130.7645,0.03294,0.0,0.0,2.37968142,0.19954,0.0,0.00015,8.14,,688,SY9,open,1
2015-03-30,24.0,,50.78,,54.85,79.0,511809.0,4.0,,,12814378.0,107.5,,,4181.9454,0.03334,0.0,0.0,2.38479951,0.19994,0.0,0.00015,8.19,,689,SY9,open,1
2015-03-31,24.0,,49.85,,54.96,76.9,439845.0,3.8,,,13254223.0,111.3,,,4225.9299,0.03372,0.0,0.0,2.38919796,0.20032,0.0,0.00015,8.09,,690,SY9,open,1
2015-04-01,0.83,49.48,50.44,56.18,54.81,79.0,10417.0,0.0,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,7.07,,691,SY9,throttled,1
2015-04-02,0.0,39.59,39.59,56.05,56.05,,,,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,,,692,SY9,shut_in,0
2015-04-03,0.0,38.24,38.24,56.11,56.11,,,,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,,,693,SY9,shut_in,0
2015-04-04,0.0,37.75,37.75,56.18,56.18,24.8,,,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,6.96,,694,SY9,shut_in,0
2015-04-05,0.0,37.59,37.59,56.21,56.21,22.2,,,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,,,695,SY9,shut_in,0
2015-04-06,0.0,37.59,37.59,56.27,56.27,14.3,,,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,6.85,,696,SY9,shut_in,0
2015-04-07,0.0,37.73,37.73,56.32,56.32,11.2,,,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,,,697,SY9,shut_in,0
2015-04-08,0.0,37.93,37.93,56.38,56.38,10.9,,,,,10417.0,0.0,,,4226.9716,0.03372,0.0,0.0,2.38930213,0.20032,0.0,0.00015,,,698,SY9,shut_in,0
2015-04-09,15.83,38.02,46.5,56.39,55.47,38.8,291000.0,2.3,,,301417.0,2.3,,,4256.0716,0.03395,0.0,0.0,2.39221213,0.20055,0.0,0.00015,7.67,,699,SY9,throttled,1
2015-04-10,24.0,,51.75,,55.42,67.5,470647.0,4.0,,,772064.0,6.3,,,4303.1363,0.03435,0.0,0.0,2.3969186,0.20095,0.0,0.00015,7.96,,700,SY9,open,1
2015-04-11,24.0,,52.88,,55.36,71.5,477575.0,4.3,,,1249639.0,10.6,,,4350.8938,0.03478,0.0,0.0,2.40169435,0.20138,0.0,0.00015,7.93,,701,SY9,open,1
2015-04-12,24.0,,53.38,,55.34,73.0,477686.0,4.2,,,1727325.0,14.8,,,4398.6624,0.0352,0.0,0.0,2.40647121,0.2018,0.0,0.00015,7.95,,702,SY9,open,1
2015-04-13,24.0,,53.55,,55.29,74.6,481975.0,4.0,,,2209300.0,18.8,,,4446.8599,0.0356,0.0,0.0,2.41129096,0.2022,0.0,0.00015,7.93,,703,SY9,open,1
2015-04-14,24.0,,53.8,,55.22,75.2,487507.0,4.7,,,2696807.0,23.5,,,4495.6106,0.03607,0.0,0.0,2.41616603,0.20267,0.0,0.00015,7.91,,704,SY9,open,1
2015-04-15,24.0,,53.94,,55.17,75.4,489401.0,4.5,,,3186208.0,28.0,,,4544.5507,0.03652,0.0,0.0,2.42106004,0.20312,0.0,0.00015,7.89,,705,SY9,open,1
2015-04-16,24.0,,53.8,,55.19,75.9,470590.0,4.0,,,3656798.0,32.0,,,4591.6097,0.03692,0.0,0.0,2.42576594,0.20352,0.0,0.00015,7.83,,706,SY9,open,1
2015-04-17,24.0,,53.67,,55.17,76.2,463786.0,4.0,,,4120584.0,36.0,,,4637.9883,0.03732,0.0,0.0,2.4304038,0.20392,0.0,0.00015,7.87,,707,SY9,open,1
2015-04-18,24.0,,53.73,,55.13,76.6,466005.0,4.0,,,4586589.0,40.0,,,4684.5888,0.03772,0.0,0.0,2.43506385,0.20432,0.0,0.00015,8.06,,708,SY9,open,1
2015-04-19,24.0,,53.75,,55.07,75.0,465982.0,4.0,,,5052571.0,44.0,,,4731.187,0.03812,0.0,0.0,2.43972367,0.20472,0.0,0.00015,8.03,,709,SY9,open,1
2015-04-20,24.0,,53.62,,55.03,75.8,461031.0,4.0,,,5513602.0,48.0,,,4777.2901,0.03852,0.0,0.0,2.44433398,0.20512,0.0,0.00015,7.93,,710,SY9,open,1
2015-04-21,24.0,,53.86,,54.06,76.7,480031.0,4.0,,,5993633.0,52.0,,,4825.2932,0.03892,0.0,0.0,2.44913429,0.20552,0.0,0.00015,8.01,,711,SY9,open,1
2015-04-22,24.0,,53.92,,54.93,76.9,484160.0,4.0,,,6477793.0,56.0,,,4873.7092,0.03932,0.0,0.0,2.45397589,0.20592,0.0,0.00015,7.9,,712,SY9,open,1
2015-04-23,24.0,,53.92,,54.89,76.9,482187.0,5.0,,,6959980.0,61.0,,,4921.9279,0.03982,0.0,0.0,2.45879776,0.20642,0.0,0.00015,7.95,,713,SY9,open,1
2015-04-24,24.0,,53.9,,54.86,77.1,482787.0,4.0,,,7442767.0,65.0,,,4970.2066,0.04022,0.0,0.0,2.46362563,0.20682,0.0,0.00015,7.97,,714,SY9,open,1
2015-04-25,24.0,,53.89,,54.82,77.8,484420.0,4.0,,,7927187.0,69.0,,,5018.6486,0.04062,0.0,0.0,2.46846983,0.20722,0.0,0.00015,8.01,,715,SY9,open,1
2015-04-26,24.0,,53.87,,54.79,78.1,485781.0,4.4,,,8412968.0,73.4,,,5067.2267,0.04106,0.0,0.0,2.47332764,0.20766,0.0,0.00015,8.04,,716,SY9,open,1
2015-04-27,24.0,,53.85,,54.77,78.7,494218.0,4.4,,,8907186.0,77.8,,,5116.6485,0.0415,0.0,0.0,2.47826982,0.2081,0.0,0.00015,7.58,,717,SY9,open,1
2015-04-28,24.0,,53.82,,54.78,78.6,494878.0,4.0,,,9402064.0,81.8,,,5166.1363,0.0419,0.0,0.0,2.4832186,0.2085,0.0,0.00015,7.58,,718,SY9,open,1
2015-04-29,24.0,,53.8,,54.79,77.1,497830.0,4.5,,,9899894.0,86.3,,,5215.9193,0.04235,0.0,0.0,2.4881969,0.20895,0.0,0.00015,7.48,,719,SY9,open,1
2015-04-30,24.0,,53.78,,54.78,79.0,497509.0,4.5,,,10397403.0,90.8,,,5265.6702,0.0428,0.0,0.0,2.49317199,0.2094,0.0,0.00015,7.61,,720,SY9,open,1
2015-05-01,24.0,,53.74,,54.77,76.9,497257.0,4.0,,,497257.0,4.0,,,5315.3959,0.0432,0.0,0.0,2.49814456,0.2098,0.0,0.00015,7.62,,721,SY9,open,1
2015-05-02,24.0,,53.68,,54.75,77.4,495299.0,4.5,,,992556.0,8.5,,,5364.9258,0.04365,0.0,0.0,2.50309755,0.21025,0.0,0.00015,7.63,,722,SY9,open,1
2015-05-03,24.0,,53.67,,54.74,78.4,497625.0,4.5,,,1490181.0,13.0,,,5414.6883,0.0441,0.0,0.0,2.5080738,0.2107,0.0,0.00015,7.65,,723,SY9,open,1
2015-05-04,24.0,,53.65,,54.73,78.1,498706.0,4.5,,,1988887.0,17.5,,,5464.5589,0.04455,0.0,0.0,2.51306086,0.21115,0.0,0.00015,7.64,,724,SY9,open,1
2015-05-05,24.0,,53.62,,54.7,77.7,500265.0,4.1,,,2489152.0,21.6,,,5514.5854,0.04496,0.0,0.0,2.51806351,0.21156,0.0,0.00015,7.64,,725,SY9,open,1
2015-05-06,24.0,,53.58,,54.7,78.8,500967.0,4.5,,,2990119.0,26.1,,,5564.6821,0.04541,0.0,0.0,2.52307318,0.21201,0.0,0.00015,7.65,,726,SY9,open,1
2015-05-07,24.0,,53.55,,54.68,79.3,504154.0,4.2,,,3494273.0,30.3,,,5615.0975,0.04583,0.0,0.0,2.52811472,0.21243,0.0,0.00015,7.63,,727,SY9,open,1
2015-05-08,24.0,,53.5,,54.67,78.9,504883.0,4.2,,,3999156.0,34.5,,,5665.5858,0.04625,0.0,0.0,2.53316355,0.21285,0.0,0.00015,7.67,,728,SY9,open,1
2015-05-09,24.0,,53.45,,54.66,79.4,504863.0,4.3,,,4504019.0,38.8,,,5716.0721,0.04668,0.0,0.0,2.53821218,0.21328,0.0,0.00015,7.76,,729,SY9,open,1
2015-05-10,24.0,,53.41,,54.65,79.6,506008.0,4.2,,,5010027.0,43.0,,,5766.6729,0.0471,0.0,0.0,2.54327226,0.2137,0.0,0.00015,7.63,,730,SY9,open,1
2015-05-11,24.0,,53.35,,54.63,78.4,507951.0,4.0,,,5517978.0,47.0,,,5817.468,0.0475,0.0,0.0,2.54835177,0.2141,0.0,0.00015,7.71,,731,SY9,open,1
2015-05-12,24.0,,53.29,,54.62,79.2,504485.0,4.5,,,6022463.0,51.5,,,5867.9165,0.04795,0.0,0.0,2.55339662,0.21455,0.0,0.00015,7.68,,732,SY9,open,1
2015-05-13,24.0,,53.24,,54.61,79.9,502886.0,4.0,,,6525349.0,55.5,,,5918.2051,0.04835,0.0,0.0,2.55842548,0.21495,0.0,0.00015,7.72,,733,SY9,open,1
2015-05-14,24.0,,53.18,,54.6,80.0,503059.0,4.5,,,7028408.0,60.0,,,5968.511,0.0488,0.0,0.0,2.56345607,0.2154,0.0,0.00015,7.6,,734,SY9,open,1
2015-05-15,24.0,,53.12,,54.59,80.0,502316.0,4.0,,,7530724.0,64.0,,,6018.7426,0.0492,0.0,0.0,2.56847923,0.2158,0.0,0.00015,7.7,,735,SY9,open,1
2015-05-16,24.0,,53.06,,54.58,79.8,499527.0,4.5,,,8030251.0,68.5,,,6068.6953,0.04965,0.0,0.0,2.5734745,0.21625,0.0,0.00015,7.84,,736,SY9,open,1
2015-05-17,24.0,,53.03,,54.55,79.9,502029.0,4.0,,,8532280.0,72.5,,,6118.8982,0.05005,0.0,0.0,2.57849479,0.21665,0.0,0.00015,7.82,,737,SY9,open,1
2015-05-18,24.0,,53.01,,54.53,80.2,504419.0,4.5,,,9036699.0,77.0,,,6169.3401,0.0505,0.0,0.0,2.58353898,0.2171,0.0,0.00015,7.83,,738,SY9,open,1
2015-05-19,24.0,,52.97,,54.52,80.6,505185.0,4.5,,,9541884.0,81.5,,,6219.8586,0.05095,0.0,0.0,2.58859083,0.21755,0.0,0.00015,7.79,,739,SY9,open,1
2015-05-20,24.0,,52.91,,54.51,80.8,504240.0,4.3,,,10046124.0,85.8,,,6270.2826,0.05138,0.0,0.0,2.59363323,0.21798,0.0,0.00015,7.81,,740,SY9,open,1
2015-05-21,24.0,,52.85,,54.5,80.4,506297.0,4.5,,,10552421.0,90.3,,,6320.9123,0.05183,0.0,0.0,2.5986962,0.21843,0.0,0.00015,7.65,,741,SY9,open,1
2015-05-22,24.0,,52.78,,54.48,78.1,504800.0,4.2,,,11057221.0,94.5,,,6371.3923,0.05225,0.0,0.0,2.6037442,0.21885,0.0,0.00015,7.56,,742,SY9,open,1
2015-05-23,24.0,,52.72,,54.43,79.1,501279.0,4.1,,,11558500.0,98.6,,,6421.5202,0.05266,0.0,0.0,2.60875699,0.21926,0.0,0.00015,7.77,,743,SY9,open,1
2015-05-24,24.0,,52.66,,54.39,79.3,500575.0,4.0,,,12059075.0,102.6,,,6471.5777,0.05306,0.0,0.0,2.61376274,0.21966,0.0,0.00015,7.86,,744,SY9,open,1
2015-05-25,24.0,,52.59,,54.35,79.6,499825.0,4.3,,,12558900.0,106.9,,,6521.5602,0.05349,0.0,0.0,2.61876099,0.22009,0.0,0.00015,7.84,,745,SY9,open,1
2015-05-26,24.0,,52.53,,54.31,79.6,498559.0,4.0,,,13057459.0,110.9,,,6571.4161,0.05389,0.0,0.0,2.62374658,0.22049,0.0,0.00015,8.03,,746,SY9,open,1
2015-05-27,24.0,,52.47,,54.27,81.3,497774.0,4.0,,,13555233.0,114.9,,,6621.1935,0.05429,0.0,0.0,2.62872432,0.22089,0.0,0.00015,7.95,,747,SY9,open,1
2015-05-28,24.0,,52.41,,54.23,81.4,497790.0,4.0,,,14053023.0,118.9,,,6670.9725,0.05469,0.0,0.0,2.63370222,0.22129,0.0,0.00015,7.9,,748,SY9,open,1
2015-05-29,24.0,,52.35,,54.2,81.6,496599.0,4.0,,,14549622.0,122.9,,,6720.6324,0.05509,0.0,0.0,2.63866821,0.22169,0.0,0.00015,7.95,,749,SY9,open,1
2015-05-30,24.0,,52.29,,54.17,81.2,496009.0,4.5,,,15045631.0,127.4,,,6770.2333,0.05554,0.0,0.0,2.6436283,0.22214,0.0,0.00015,8.02,,750,SY9,open,1
2015-05-31,24.0,,52.22,,54.15,81.1,493355.0,4.0,,,15538986.0,131.4,,,6819.5688,0.05594,0.0,0.0,2.64856185,0.22254,0.0,0.00015,8.04,,751,SY9,open,1
2015-06-01,24.0,,52.18,,54.11,81.3,496183.0,4.3,,,496183.0,4.3,,,6869.1871,0.05637,0.0,0.0,2.65352368,0.22297,0.0,0.00015,8.06,,752,SY9,open,1
2015-06-02,24.0,,52.2,,54.05,82.6,500596.0,4.7,,,996779.0,9.0,,,6919.2467,0.05684,0.0,0.0,2.65852964,0.22344,0.0,0.00015,8.06,,753,SY9,open,1
2015-06-03,24.0,,52.15,,54.02,82.3,500672.0,4.0,,,1497451.0,13.0,,,6969.3139,0.05724,0.0,0.0,2.66353636,0.22384,0.0,0.00015,8.11,,754,SY9,open,1
2015-06-04,24.0,,52.1,,53.99,81.8,499850.0,4.5,,,1997301.0,17.5,,,7019.2989,0.05769,0.0,0.0,2.66853486,0.22429,0.0,0.00015,8.15,,755,SY9,open,1
2015-06-05,24.0,,52.05,,53.96,82.3,499231.0,4.5,,,2496532.0,22.0,,,7069.222,0.05814,0.0,0.0,2.67352717,0.22474,0.0,0.00015,8.22,,756,SY9,open,1
2015-06-06,24.0,,51.99,,53.94,82.2,498065.0,4.5,,,2994597.0,26.5,,,7119.0285,0.05859,0.0,0.0,2.67850782,0.22519,0.0,0.00015,8.19,,757,SY9,open,1
2015-06-07,24.0,,51.93,,53.91,82.1,497987.0,4.5,,,3492584.0,31.0,,,7168.8272,0.05904,0.0,0.0,2.68348769,0.22564,0.0,0.00015,8.08,,758,SY9,open,1
2015-06-08,24.0,,51.88,,53.9,82.3,498722.0,4.2,,,3991306.0,35.2,,,7218.6994,0.05946,0.0,0.0,2.68847491,0.22606,0.0,0.00015,8.07,,759,SY9,open,1
2015-06-09,24.0,,51.83,,53.89,82.3,499915.0,4.2,,,4491221.0,39.4,,,7268.6909,0.05988,0.0,0.0,2.69347406,0.22648,0.0,0.00015,7.75,,760,SY9,open,1
2015-06-10,24.0,,51.76,,53.87,82.5,499431.0,4.8,,,4990652.0,44.2,,,7318.634,0.06036,0.0,0.0,2.69846837,0.22696,0.0,0.00015,7.85,,761,SY9,open,1
2015-06-11,24.0,,51.71,,53.83,82.7,499244.0,4.0,,,5489896.0,48.2,,,7368.5584,0.06076,0.0,0.0,2.70346081,0.22736,0.0,0.00015,7.87,,762,SY9,open,1
2015-06-12,24.0,,51.65,,53.8,82.6,498414.0,4.7,,,5988310.0,52.9,,,7418.3998,0.06123,0.0,0.0,2.70844495,0.22783,0.0,0.00015,7.96,,763,SY9,open,1
2015-06-13,24.0,,51.57,,53.75,81.4,494144.0,4.5,,,6482454.0,57.4,,,7467.8142,0.06168,0.0,0.0,2.71338639,0.22828,0.0,0.00015,8.14,,764,SY9,open,1
2015-06-14,24.0,,51.51,,53.69,81.9,493373.0,4.0,,,6975827.0,61.4,,,7517.1515,0.06208,0.0,0.0,2.71832012,0.22868,0.0,0.00015,8.1,,765,SY9,open,1
2015-06-15,24.0,,51.45,,53.65,82.1,492535.0,4.0,,,7468362.0,65.4,,,7566.405,0.06248,0.0,0.0,2.72324547,0.22908,0.0,0.00015,8.12,,766,SY9,open,1
2015-06-16,24.0,,51.38,,53.61,82.3,493626.0,4.8,,,7961988.0,70.2,,,7615.7676,0.06296,0.0,0.0,2.72818173,0.22956,0.0,0.00015,8.14,,767,SY9,open,1
2015-06-17,24.0,,51.32,,53.58,82.1,493348.0,4.8,,,8455336.0,75.0,,,7665.1024,0.06344,0.0,0.0,2.73311521,0.23004,0.0,0.00015,8.14,,768,SY9,open,1
2015-06-18,24.0,,51.26,,53.55,82.4,492863.0,4.0,,,8948199.0,79.0,,,7714.3887,0.06384,0.0,0.0,2.73804384,0.23044,0.0,0.00015,8.09,,769,SY9,open,1
2015-06-19,24.0,,51.21,,53.54,82.5,493677.0,4.4,,,9441876.0,83.4,,,7763.7564,0.06428,0.0,0.0,2.74298061,0.23088,0.0,0.00015,8.14,,770,SY9,open,1
2015-06-20,24.0,,51.14,,53.52,82.6,492123.0,4.8,,,9933999.0,88.2,,,7812.9687,0.06476,0.0,0.0,2.74790184,0.23136,0.0,0.00015,8.18,,771,SY9,open,1
2015-06-21,24.0,,51.09,,53.48,82.4,493375.0,4.8,,,10427374.0,93.0,,,7862.3062,0.06524,0.0,0.0,2.75283559,0.23184,0.0,0.00015,8.14,,772,SY9,open,1
2015-06-22,24.0,,51.05,,53.45,82.5,492891.0,4.1,,,10920265.0,97.1,,,7911.5953,0.06565,0.0,0.0,2.7577645,0.23225,0.0,0.00015,8.12,,773,SY9,open,1
2015-06-23,24.0,,51.0,,53.43,81.1,492436.0,4.0,,,11412701.0,101.1,,,7960.8389,0.06605,0.0,0.0,2.76268886,0.23265,0.0,0.00015,8.13,,774,SY9,open,1
2015-06-24,24.0,,50.97,,53.38,81.1,495257.0,4.5,,,11907958.0,105.6,,,8010.3646,0.0665,0.0,0.0,2.76764143,0.2331,0.0,0.00015,8.16,,775,SY9,open,1
2015-06-25,24.0,,50.92,,53.35,81.5,495084.0,4.3,,,12403042.0,109.9,,,8059.873,0.06693,0.0,0.0,2.77259227,0.23353,0.0,0.00015,8.11,,776,SY9,open,1
2015-06-26,24.0,,50.89,,53.32,82.0,495176.0,4.2,,,12898218.0,114.1,,,8109.3906,0.06735,0.0,0.0,2.77754403,0.23395,0.0,0.00015,8.15,,777,SY9,open,1
2015-06-27,24.0,,50.84,,53.29,81.9,494485.0,4.5,,,13392703.0,118.6,,,8158.8391,0.0678,0.0,0.0,2.78248888,0.2344,0.0,0.00015,8.18,,778,SY9,open,1
2015-06-28,24.0,,50.78,,53.26,82.1,493700.0,4.0,,,13886403.0,122.6,,,8208.2091,0.0682,0.0,0.0,2.78742588,0.2348,0.0,0.00015,8.16,,779,SY9,open,1
2015-06-29,24.0,,50.73,,53.22,81.6,493260.0,4.0,,,14379663.0,126.6,,,8257.5351,0.0686,0.0,0.0,2.79235848,0.2352,0.0,0.00015,8.16,,780,SY9,open,1
2015-06-30,24.0,,50.67,,53.18,80.0,493455.0,4.9,,,14873118.0,131.5,,,8306.8806,0.06909,0.0,0.0,2.79729303,0.23569,0.0,0.00015,8.14,,781,SY9,open,1
2015-07-01,24.0,,50.62,,53.15,81.1,492867.0,4.4,,,492867.0,4.4,,,8356.1673,0.06953,0.0,0.0,2.8022217,0.23613,0.0,0.00015,8.11,,782,SY9,open,1
2015-07-02,24.0,,50.58,,53.12,81.7,491742.0,4.4,,,984609.0,8.8,,,8405.3415,0.06997,0.0,0.0,2.80713912,0.23657,0.0,0.00015,8.05,,783,SY9,open,1
2015-07-03,24.0,,50.52,,53.09,80.7,491410.0,4.4,,,1476019.0,13.2,,,8454.4825,0.07041,0.0,0.0,2.81205322,0.23701,0.0,0.00015,8.03,,784,SY9,open,1
2015-07-04,24.0,,50.47,,53.09,80.4,491291.0,4.5,,,1967310.0,17.7,,,8503.6116,0.07086,0.0,0.0,2.81696613,0.23746,0.0,0.00015,8.04,,785,SY9,open,1
2015-07-05,24.0,,50.43,,53.06,80.9,491527.0,4.4,,,2458837.0,22.1,,,8552.7643,0.0713,0.0,0.0,2.8218814,0.2379,0.0,0.00015,7.91,,786,SY9,open,1
2015-07-06,24.0,,50.42,,53.01,81.1,492345.0,4.5,,,2951182.0,26.6,,,8601.9988,0.07175,0.0,0.0,2.82680485,0.23835,0.0,0.00015,7.97,,787,SY9,open,1
2015-07-07,24.0,,50.37,,52.99,81.5,491084.0,4.5,,,3442266.0,31.1,,,8651.1072,0.0722,0.0,0.0,2.83171569,0.2388,0.0,0.00015,8.02,,788,SY9,open,1
2015-07-08,24.0,,50.25,,53.01,81.6,486239.0,4.2,,,3928505.0,35.3,,,8699.7311,0.07262,0.0,0.0,2.83657808,0.23922,0.0,0.00015,8.02,,789,SY9,open,1
2015-07-09,24.0,,49.93,,53.07,81.0,467126.0,4.0,,,4395631.0,39.3,,,8746.4437,0.07302,0.0,0.0,2.84124934,0.23962,0.0,0.00015,8.01,,790,SY9,open,1
2015-07-10,24.0,,49.79,,53.06,80.4,465089.0,4.5,,,4860720.0,43.8,,,8792.9526,0.07347,0.0,0.0,2.84590023,0.24007,0.0,0.00015,8.09,,791,SY9,open,1
2015-07-11,24.0,,49.76,,53.04,80.7,465322.0,4.0,,,5326042.0,47.8,,,8839.4848,0.07387,0.0,0.0,2.85055345,0.24047,0.0,0.00015,8.11,,792,SY9,open,1
2015-07-12,24.0,,49.7,,53.01,80.6,467084.0,4.0,,,5793126.0,51.8,,,8886.1932,0.07427,0.0,0.0,2.85522429,0.24087,0.0,0.00015,8.01,,793,SY9,open,1
2015-07-13,24.0,,49.64,,52.99,80.7,466188.0,4.5,,,6259314.0,56.3,,,8932.812,0.07472,0.0,0.0,2.85988617,0.24132,0.0,0.00015,8.04,,794,SY9,open,1
2015-07-14,24.0,,49.58,,52.96,80.7,464842.0,4.3,,,6724156.0,60.6,,,8979.2962,0.07515,0.0,0.0,2.86453459,0.24175,0.0,0.00015,7.98,,795,SY9,open,1
2015-07-15,24.0,,49.49,,52.94,79.0,461232.0,4.0,,,7185388.0,64.6,,,9025.4194,0.07555,0.0,0.0,2.86914691,0.24215,0.0,0.00015,7.93,,796,SY9,open,1
2015-07-16,24.0,,49.45,,52.92,80.1,464008.0,4.0,,,7649396.0,68.6,,,9071.8202,0.07595,0.0,0.0,2.87378699,0.24255,0.0,0.00015,7.93,,797,SY9,open,1
2015-07-17,24.0,,49.39,,52.86,80.3,463445.0,4.8,,,8112841.0,73.4,,,9118.1647,0.07643,0.0,0.0,2.87842144,0.24303,0.0,0.00015,7.9,,798,SY9,open,1
2015-07-18,24.0,,49.37,,52.82,81.0,466268.0,4.8,,,8579109.0,78.2,,,9164.7915,0.07691,0.0,0.0,2.88308412,0.24351,0.0,0.00015,7.86,,799,SY9,open,1
2015-07-19,24.0,,49.38,,52.77,80.5,471142.0,3.3,,,9050251.0,81.5,,,9211.9057,0.07724,0.0,0.0,2.88779554,0.24384,0.0,0.00015,7.92,,800,SY9,open,1
2015-07-20,24.0,,49.39,,52.73,80.9,475486.0,4.2,,,9525737.0,85.7,,,9259.4543,0.07766,0.0,0.0,2.8925504,0.24426,0.0,0.00015,7.84,,801,SY9,open,1
2015-07-21,24.0,,49.36,,52.7,80.9,470454.0,4.1,,,9996191.0,89.8,,,9306.4997,0.07807,0.0,0.0,2.89725494,0.24467,0.0,0.00015,7.98,,802,SY9,open,1
2015-07-22,24.0,,49.29,,52.68,79.3,469885.0,4.1,,,10466076.0,93.9,,,9353.4882,0.07848,0.0,0.0,2.90195379,0.24508,0.0,0.00015,7.82,,803,SY9,open,1
2015-07-23,24.0,,49.23,,52.67,80.0,468119.0,4.3,,,10934195.0,98.2,,,9400.3001,0.07891,0.0,0.0,2.90663498,0.24551,0.0,0.00015,7.86,,804,SY9,open,1
2015-07-24,24.0,,49.18,,52.67,80.3,467049.0,4.2,,,11401244.0,102.4,,,9447.005,0.07933,0.0,0.0,2.91130547,0.24593,0.0,0.00015,7.87,,805,SY9,open,1
2015-07-25,24.0,,49.09,,52.66,80.3,463263.0,4.0,,,11864507.0,106.4,,,9493.3313,0.07973,0.0,0.0,2.9159381,0.24633,0.0,0.00015,7.86,,806,SY9,open,1
2015-07-26,24.0,,49.09,,52.63,80.5,468003.0,4.0,,,12332510.0,110.4,,,9540.1316,0.08013,0.0,0.0,2.92061813,0.24673,0.0,0.00015,7.85,,807,SY9,open,1
2015-07-27,24.0,,49.06,,52.59,80.5,468675.0,4.1,,,12801185.0,114.5,,,9586.9991,0.08054,0.0,0.0,2.92530488,0.24714,0.0,0.00015,7.89,,808,SY9,open,1
2015-07-28,24.0,,49.03,,52.57,80.5,468054.0,4.2,,,13269239.0,118.7,,,9633.8045,0.08096,0.0,0.0,2.92998542,0.24756,0.0,0.00015,7.85,,809,SY9,open,1
